E:/LIS_data/2018/0701/ISS_LIS_SC_V1.0_20180701_FIN_08498.nc,35,2018-07-01 18:09:14.568501234,2018-07-01 18:10:43.052708387
E:/LIS_data/2018/0715/ISS_LIS_SC_V1.0_20180715_FIN_08712.nc,1,2018-07-15 12:25:49.756505131,2018-07-15 12:25:49.756505131
E:/LIS_data/2018/0716/ISS_LIS_SC_V1.0_20180716_FIN_08723.nc,1,2018-07-16 05:03:42.972135066,2018-07-16 05:03:42.972135066
E:/LIS_data/2018/0717/ISS_LIS_SC_V1.0_20180717_FIN_08738.nc,1,2018-07-17 04:10:41.910435676,2018-07-17 04:10:41.910435676
E:/LIS_data/2018/0720/ISS_LIS_SC_V1.0_20180720_FIN_08784.nc,3,2018-07-20 03:11:39.785313129,2018-07-20 03:12:18.244801044
E:/LIS_data/2018/0808/ISS_LIS_SC_V1.0_20180808_FIN_09079.nc,35,2018-08-08 02:52:53.050841808,2018-08-08 02:54:27.275649547
E:/LIS_data/2018/0811/ISS_LIS_SC_V1.0_20180811_FIN_09125.nc,1,2018-08-11 01:54:27.120127677,2018-08-11 01:54:27.120127677
E:/LIS_data/2018/0811/ISS_LIS_SC_V1.0_20180811_FIN_09136.nc,10,2018-08-11 18:30:46.458582878,2018-08-11 18:32:13.790080070
E:/LIS_data/2018/0814/ISS_LIS_SC_V1.0_20180814_FIN_09186.nc,55,2018-08-15 00:01:53.014908075,2018-08-15 00:03:30.817016839
E:/LIS_data/2018/0816/ISS_LIS_SC_V1.0_20180816_FIN_09217.nc,20,2018-08-16 23:54:45.038819789,2018-08-16 23:56:26.199647426
E:/LIS_data/2018/0817/ISS_LIS_SC_V1.0_20180817_FIN_09232.nc,80,2018-08-17 23:02:36.620920658,2018-08-17 23:04:25.744730472
E:/LIS_data/2018/0822/ISS_LIS_SC_V1.0_20180822_FIN_09304.nc,1,2018-08-22 13:49:42.750485062,2018-08-22 13:49:42.750485062
E:/LIS_data/2018/0824/ISS_LIS_SC_V1.0_20180824_FIN_09335.nc,1,2018-08-24 13:42:22.056820988,2018-08-24 13:42:22.056820988
E:/LIS_data/2018/0825/ISS_LIS_SC_V1.0_20180825_FIN_09350.nc,16,2018-08-25 12:49:48.396434545,2018-08-25 12:51:12.153697729
E:/LIS_data/2018/0828/ISS_LIS_SC_V1.0_20180828_FIN_09395.nc,3,2018-08-28 11:51:12.896967649,2018-08-28 11:51:18.132059812
E:/LIS_data/2018/0829/ISS_LIS_SC_V1.0_20180829_FIN_09410.nc,4,2018-08-29 10:57:55.858924865,2018-08-29 10:59:19.419441223
E:/LIS_data/2018/0904/ISS_LIS_SC_V1.0_20180904_FIN_09502.nc,4,2018-09-04 08:59:20.457968831,2018-09-04 09:00:18.308325886
E:/LIS_data/2018/0926/ISS_LIS_SC_V1.0_20180926_FIN_09843.nc,11,2018-09-26 07:41:41.264851570,2018-09-26 07:42:59.151738166
E:/LIS_data/2018/1007/ISS_LIS_SC_V1.0_20181007_FIN_10011.nc,22,2018-10-07 03:00:57.254795908,2018-10-07 03:02:25.330616831
E:/LIS_data/2018/1007/ISS_LIS_SC_V1.0_20181007_FIN_10022.nc,12,2018-10-07 19:37:55.869633555,2018-10-07 19:39:29.714299082
E:/LIS_data/2018/1009/ISS_LIS_SC_V1.0_20181009_FIN_10042.nc,1,2018-10-09 02:53:23.935215711,2018-10-09 02:53:23.935215711
E:/LIS_data/2018/1213/ISS_LIS_SC_V1.0_20181213_FIN_11062.nc,1,2018-12-13 16:48:32.080883026,2018-12-13 16:48:32.080883026
E:/LIS_data/2019/0312/ISS_LIS_SC_V1.0_20190312_FIN_12437.nc,14,2019-03-12 05:16:34.064030766,2019-03-12 05:18:09.210652470
E:/LIS_data/2019/0323/ISS_LIS_SC_V1.0_20190323_FIN_12605.nc,9,2019-03-23 00:43:26.433887958,2019-03-23 00:43:39.850056171
E:/LIS_data/2019/0323/ISS_LIS_SC_V1.0_20190323_FIN_12610.nc,7,2019-03-23 08:52:23.092228412,2019-03-23 08:53:34.750767230
E:/LIS_data/2019/0324/ISS_LIS_SC_V1.0_20190324_FIN_12621.nc,11,2019-03-24 01:32:13.212364077,2019-03-24 01:32:49.019386172
E:/LIS_data/2019/0327/ISS_LIS_SC_V1.0_20190327_FIN_12682.nc,1,2019-03-27 23:45:36.943608522,2019-03-27 23:45:36.943608522
E:/LIS_data/2019/0328/ISS_LIS_SC_V1.0_20190328_FIN_12697.nc,1,2019-03-28 22:54:24.068226695,2019-03-28 22:54:24.068226695
E:/LIS_data/2019/0330/ISS_LIS_SC_V1.0_20190330_FIN_12717.nc,116,2019-03-30 06:10:36.964543581,2019-03-30 06:12:36.821416139
